Series,Subseries,Box,Folder,Title,Structured Date,Date Qualifier,Start Date,End Date,Range Qualifier,Textual Date,Physical Description,Reel,First Frame,Last Frame,Frames,Title File,First File,Last File,Files,Processing Note,Contents
10,,152,7,W. W. Campbell,,,1909,1922,,,"1.5""",85,417,612,195,419,420,614,195,,
10,,152,8,R. S. Capon,,,1914,1919,,,,85,613,681,68,615,616,683,68,,
10,,152,9,W. F. Carothers,,,1910,1914,,,,85,682,765,83,684,685,762,78,,
10,,152,10,Carnegie Institution of Washington,,,,,,,"1.5""",,,,,,,,,Omitted from microfilm,
10,,152,11,J. J. Carty,,,1921,1925,,,,85,766,796,30,763,764,794,31,,
10,,152,12,Carte du Ciel,,,1909,1912,,,,85,797,806,9,795,796,804,9,,
10,,152,13,Vincenzo Carulli,,,1909,1911,,,,85,807,817,10,805,806,814,9,,
10,,153,1,F. A. Carpenter,,,1921,1922,,,,85,818,843,25,815,816,840,25,,
10,,153,2,J. McKeen Cattell,,,1904,1911,,,,85,844,856,12,841,842,853,12,,
10,,153,3,Cawthron Trust,,,1914,1919,,,,85,857,867,10,854,855,864,10,,
10,,153,4,C. W. Chamberlain,1909,,,,,,,85,868,883,15,865,866,880,15,,
10,,153,5,T. C. Chamberlain,,,1908,1915,,,,85,884,948,64,881,882,945,64,,
10,,153,6,C. A. Chant,,,1908,1920,,,,85,949,976,27,946,947,973,27,,
10,,153,7,S. Chevalier,,,1908,1911,,,,85,977,1016,39,974,975,1013,39,,
10,,153,8,Sir W. H. M. Christie,,,1905,1908,,,,85,1017,1020,3,1014,1015,1017,3,,
10,,153,9,Rev. R. Cirera,,,1905,1907,,,,85,1021,1030,9,,1018,1027,10,No title file,
10,,153,10,Frederick W. Clements,,,1915,1918,,,,85,1031,1051,20,1028,1029,1048,20,,
10,,153,11,Ray G. Coates,,,1907,1910,,,,85,1052,1064,12,1049,1050,1061,12,,
10,,153,12,Geo. G. Comstock,,,1909,1911,,,,85,1065,1080,15,1062,1063,1077,15,,
10,,153,13,C. E. Cook Electric Company,1911,,,,,,,85,1081,1087,6,1078,1079,1084,6,,
10,,153,14,"T. Cook and Sons, Ltd.",,,1912,1920,,,".5""",85,1088,1122,34,1085,1086,1119,34,,
10,,153,15,Corning Glass Works,,,1910,1920,,,,85,1123,1137,14,1120,1121,1134,14,,
10,,153,16,Rev. A. L. Cortie,,,1907,1922,,,,85,1138,1237,99,1135,1136,1234,99,,
10,,153,17,Cooper Hewitt Electric Company,1921,,,,,,,85,1238,1248,10,1235,1236,1245,10,,
10,,153,18,A. Cotton,,,1909,1910,,,,85,1249,1276,27,1246,1247,1273,27,,
10,,153,19,Couple-Gear Freight-Wheel,,,1905,1908,,,,85,1277,1326,49,1274,1275,1317,43,,
10,,153,20,Heber D. Curtis,,,1912,1919,,,,85,1327,1348,21,1318,1319,1339,21,,
10,,153,21,R. H. Curtis,,,1909,1920,,,,85,1349,1368,18,1340,1341,1358,18,,
10,,153,22,Cramer Dry Plate Company,,,1907,1916,,,,86,20,35,15,22,23,38,16,,
10,,153,23,C: Miscellaneous,,,1904,1920,,,"2""",86,36,249,213,39,40,254,215,,
10,,153,24,Arthur L. Day,,,1906,1920,,,".25""",86,250,287,37,255,256,293,38,,
10,,153,25,Frank C. Dennett,,,1910,1912,,,,86,288,314,26,294,295,320,26,,
10,,153,26,H. Deslandres,,,1904,1909,,,,86,315,326,11,321,322,332,11,,
10,,153,27,The Dictaphone,1912,,,,,,,86,327,333,6,333,334,339,6,,
10,,153,28,Dominion Astrophysical Observatory,,,1913,1920,,,,86,334,392,58,340,341,397,57,,
10,,154,1,C. L. Doolittle,1905,,,,,,,86,393,402,9,398,399,407,9,,
10,,154,2,A. E. Douglas,,,1907,1918,,,,86,403,450,47,408,409,455,47,,
10,,154,3,W. Geoffrey Duffield,,,1907,1915,,,,86,451,504,53,,456,509,54,No title file,
10,,154,4,Ducommun Hardware Company,,,1909,1914,,,,86,505,529,24,510,511,534,24,,
10,,154,5,J. C. Duncan,,,1911,1920,,,,86,530,557,27,535,536,562,27,,
10,,154,6,Gano Dunn,1919,,,,,,,86,558,589,31,563,564,594,31,,
10,,154,7,F. W. Dyson,,,1905,1920,,,,86,590,610,20,595,596,615,20,,
10,,154,8,D: Miscellaneous,,,1901,1920,,,,86,611,663,52,616,617,668,52,,
10,,154,9,Eastman Kodak Company,,,1911,1920,,,,86,664,701,37,669,670,705,36,,
10,,154,10,G. Eberhard,,,1905,1908,,,,86,702,720,18,706,707,724,18,,
10,,154,11,A. S. Eddington,,,1914,1920,,,,86,721,758,37,725,726,762,37,,
10,,154,12,Eimer and Amend,,,1905,1910,,,,86,759,785,26,763,764,789,26,,
10,,154,13,Ferdinand Ellerman,,,1908,1923,,,,86,786,840,54,790,791,844,54,,
10,,154,14,Charles F. Elmes Engineering Works,1911,,,,,,,86,841,860,19,845,846,864,19,,
10,,154,15,R. Emden,1908,,,,,,,86,861,864,3,865,866,868,3,,
10,,154,16,A. H. Emery,,,1911,1913,,,,86,865,879,14,869,870,883,14,,
10,,154,17,Encyclopedia Americana,1919,,,,,,,86,880,895,15,884,885,899,15,,
10,,154,18,Paul Epstein,,,1913,1921,,,,86,896,919,23,900,901,923,23,,
10,,154,19,Estimates,,,1912,1916,,,,,,,,,,,,Omitted from microfilm,
10,,154,20,J. Evershed,,,1905,1915,,,,86,920,991,71,924,925,995,71,,
10,,154,21,Exhibition San Francisco,,,1913,1914,,,,86,992,1025,33,996,997,1029,33,,
10,,154,22,E: Miscellaneous,,,1909,1917,,,,86,1026,1071,44,1030,1031,1074,44,,
10,,154,23,Charles Fabry,,,1905,1913,,,,87,20,36,16,21,22,37,16,,
10,,154,24,"Fairbanks, Morse and Company",,,1905,1914,,,"1""",87,37,138,101,38,39,138,100,,
10,,154,25,E. A. Fath,,,1908,1913,,,"1""",87,139,169,30,139,140,168,29,,
10,,155,1,Fore River Shipbuilding Corporation,,,1912,1913,,,,87,170,419,249,169,170,419,250,,
10,,155,2,Fay and Scott,1909,,,,,,,87,420,433,13,420,421,433,13,,
10,,155,3,Camille Flammarion,,,1910,1920,,,,87,434,453,19,434,435,453,19,,
10,,155,4,"First National Bank, Pasadena",,,1908,1914,,,,87,454,463,9,454,455,463,9,,
10,,155,5,U. S. Forest Service,,,1909,1920,,,".25""",87,464,505,41,464,465,504,40,,
10,,155,6,F. E. Fowle,,,1910,1919,,,,87,506,530,24,505,506,530,25,,
10,,155,7,A. Fowler,,,1906,1913,,,,87,531,616,85,531,532,616,85,,
10,,155,8,Philip Fox,,,1904,1922,,,,87,617,728,111,617,618,727,110,,
10,,155,9,Frankford Arsenal,1918,,,,,,,87,729,744,15,728,729,743,15,,
10,,155,10,J. Franklin Adams,1912,,,,,,,87,745,749,4,744,745,748,4,,
10,,155,11,Fulton Engine Works,,,1907,1912,,,,87,750,767,17,749,750,766,17,,
10,,155,12,Caroline E. Furness,1911,,,,,,,87,768,769,1,767,768,768,1,,
10,,155,13,French Plate Glass Companies,,,1904,1913,,,"1""",87,770,932,162,769,770,932,163,,
10,,155,14,F: Miscellaneous,,,1905,1916,,,,87,933,1022,88,933,934,1026,93,,
10,,156,1,E. B. Frost,,,1905,1920,,,"3.5""",88,20,784,764,21,22,785,764,,
10,,156,2,Henry G. Gale,,,1905,1921,,,"1""",88,785,1048,263,786,787,1047,261,,
10,,156,3,General Electric Company,,,1912,1920,,,".25""",88,1049,1110,61,1048,1049,1108,60,,
10,,157,1,William Gaertner,,,1905,1916,,,"1""",88,1111,1275,164,1109,1110,1273,164,,
10,,157,2,F. G. Gibbs,,,1913,1920,,,,89,20,53,33,21,22,54,33,,
10,,157,3,Walter M. Gilbert,,,1905,1920,,,"2.5""",89,54,544,490,55,56,547,492,,
10,,157,4,Sir David Gill,,,1911,1914,,,".5""",89,545,568,23,548,549,571,23,,
10,,157,5,Graham-Burnham Company,,,1915,1917,,,,89,569,580,11,572,573,583,11,,
10,,157,6,H. E. Gregory,1921,,,,,,,89,581,584,3,584,585,587,3,,
10,,157,7,William H. Guild and Company,,,1909,1916,,,,89,585,607,22,588,589,610,22,,
10,,157,8,Gundlach-Manhattan Optical Company,,,1909,1919,,,,89,608,623,15,611,612,626,15,,
10,,157,9,G: Miscellaneous,,,1905,1920,,,"1""",89,624,775,151,627,628,777,150,,
10,,158,1,"John G. Hagen, S. J.",,,1911,1921,,,,89,776,793,17,778,779,795,17,,
10,,158,2,George Ellery Hale,,,1905,1925,,,,89,794,1197,403,796,797,1199,403,Item split between two folders,
10,,158,2,George Ellery Hale,,,1905,1911,,,,,,,,,,,,Item split between two folders,
10,,158,3,George Ellery Hale,,,1912,1925,,,"1""",,,,,,,,,Item split between two folders,
10,,158,4,J. Hargreaves,1923,,,,,,,89,1198,1199,1,1200,1201,1201,1,,
10,,158,5,J. Hartman,,,1903,1914,,,,89,1200,1261,61,1202,1203,1263,61,,
10,,158,6,James Hartness,,,1911,1916,,,,89,1262,1277,15,1264,1265,1279,15,,
10,,158,7,Harvard College,,,1913,1920,,,,89,1278,1305,26,1280,1281,1306,26,,
10,,158,8,B. Hasselberg,,,1904,1908,,,,90,20,57,37,21,22,57,36,,
10,,158,9,C. S. Hastings,,,1908,1909,,,,90,58,85,27,58,59,85,27,,
10,,158,10,F. Henroteau,,,1917,1920,,,,90,86,108,22,86,87,107,21,,
10,,158,11,W. C. Heraeus,,,1905,1906,,,,90,109,126,17,108,109,125,17,,
10,,158,12,Herschel Mirror,,,1911,1922,,,,90,127,138,11,126,127,137,11,,
10,,158,13,Ejnar Hertzsprung,,,1911,1921,,,".5""",90,139,199,60,138,139,197,59,,
10,,158,14,"A. Hilger, Ltd.",,,1905,1914,,,"1""",90,200,299,99,198,199,297,99,,
10,,158,15,Arthur R. Hinks,,,1910,1920,,,,90,300,309,9,298,299,307,9,,
10,,158,16,W. P. Hoge,,,1914,1922,,,"1""",90,310,396,86,308,309,393,85,,
10,,159,1,John D. Hooker,,,1907,1908,,,,90,397,414,17,394,395,411,17,,
10,,159,2,Janet T. Howell,,,1915,1917,,,".25""",90,415,480,65,412,413,477,65,,
10,,159,3,Edwin P. Hubble,,,1917,1919,,,,90,481,490,9,478,479,487,9,,
10,,159,4,W. J. Humphreys,,,1906,1920,,,,90,491,508,17,488,489,505,17,,
10,,159,5,Myron Hunt,,,1905,1918,,,".5""",90,509,612,103,506,507,607,101,,
10,,159,6,W. J. Hussey,,,1903,1920,,,,90,613,647,34,608,609,642,34,,
10,,159,7,Charles L. Hutchinson,1905,,,,,,,90,648,670,22,643,644,665,22,,
10,,159,8,H: Miscellaneous,,,1904,1922,,,"1""",90,671,916,245,666,667,911,245,,
10,,159,9,"Ilford, Ltd.",1909,,,,,,,90,917,918,1,912,913,913,1,,
10,,159,10,Imperial College of Science and Technology,1921,,,,,,,90,919,921,2,914,915,916,2,,
10,,159,11,Institute Oceanographique Monaco,1919,,,,,,,90,922,924,2,917,918,919,2,,
10,,159,12,Insurance,,,1907,1920,,,".5""",90,925,989,64,920,921,984,64,,
10,,159,13,Insurance and Annuity Association,,,1919,1920,,,,90,990,1031,41,985,986,1025,40,,
10,,159,14,Internal Revenue Service,,,1908,1915,,,,90,1032,1046,13,1026,1027,1039,13,,
10,,159,15,International Acheson Graphite Company,,,1906,1910,,,,91,20,46,26,21,22,47,26,,
10,,159,16,International Encyclopedia,,,1914,1916,,,,91,47,82,35,48,49,83,35,,
10,,159,17,International Solar Union,1905,,,,,,"1""",91,83,304,221,84,85,305,221,,
10,,159,18,Interstate Commerce,,,1910,1916,,,,91,305,348,43,306,307,349,43,,
10,,159,19,George S. Isham,1917,,,,,,,91,349,356,7,350,351,357,7,,
10,,159,20,I: Miscellaneous,,,1905,1920,,,".25""",91,357,387,30,358,359,388,30,,
10,,160,1,Harold Jacoby,,,1913,1920,,,,91,388,400,12,,389,401,13,No title file,
10,,160,2,Clement Jacomini,,,1915,1916,,,,91,401,462,61,,402,464,63,No title file,
10,,160,3,Jules Jansen,,,1905,1921,,,".25""",91,463,535,72,,465,539,75,No title file,
10,,160,4,J. H. Jeans,,,1917,1922,,,,91,536,549,13,,540,553,14,No title file,
10,,160,5,C. E. Jewell,,,1903,1907,,,,91,550,563,13,,554,567,14,No title file,
10,,160,6,N. Johanssen,,,1917,1921,,,,91,564,604,40,,568,608,41,No title file,
10,,160,7,George D. Jones,,,1908,1920,,,,91,605,619,14,,609,623,15,No title file,
10,,160,8,Alfred J. Joy,,,1915,1918,,,,91,620,637,17,,624,641,18,No title file,
10,,160,9,W. H. Julius,,,1904,1921,,,".5""",91,638,808,170,,642,812,171,No title file,
10,,160,10,J: Miscellaneous,,,1905,1922,,,,91,809,899,90,,813,903,91,No title file,
10,,160,11,J. C. Kapteyn,,,1921,1922,,,,91,900,920,20,,904,924,21,No title file,
10,,160,12,Rev. D. Kennedy,,,1908,1909,,,,91,921,935,14,,925,939,15,No title file,
10,,160,13,N. A. Kent,,,1903,1915,,,".25""",91,936,990,54,,940,994,55,No title file,
10,,160,14,F. E. Kester,,,1912,1914,,,,91,991,998,7,,995,1002,8,No title file,
10,,160,15,Arthur S. King,,,1907,1921,,,,91,999,1153,154,,1003,1157,155,No title file,
10,,160,16,William H. Knight,,,1909,1912,,,,91,1154,1170,16,,1158,1174,17,No title file,
10,,160,17,Peter Paul Koch,,,1912,1913,,,,91,1171,1201,30,,1175,1205,31,No title file,
10,,160,18,Kodaikanal and Madras Observatory,,,1922,1923,,,,91,1202,1205,3,,1206,1209,4,No title file,
10,,160,19,G. W. Koiner,1911,,,,,,,91,1206,1215,9,,1210,1219,10,No title file,
10,,160,20,Arnold Kohlschutter,,,1911,1916,,,".25""",91,1216,1277,61,,1220,1281,62,No title file,
10,,160,21,K: Miscellaneous,,,1904,1917,,,".5""",91,1278,1371,92,,1282,1371,90,No title file,
10,,161,1,Andrew L. Lawson,1921,,,,,,,92,19,28,9,21,22,30,9,,
10,,161,2,Leeds and Northrup,,,1909,1920,,,,92,29,47,18,31,32,49,18,,
10,,161,3,E. P. Lewis,1915,,,,,,,92,48,65,17,50,51,67,17,,
10,,161,4,Gilbert N. Lewis,1915,,,,,,,92,66,70,4,68,69,72,4,,
10,,161,5,A. O. Louschner,,,1905,1920,,,".5""",92,71,157,86,73,74,159,86,,
10,,161,6,Bertil Lindblad,,,1920,1923,,,".25""",92,158,200,42,160,161,202,42,,
10,,161,7,"Arthur D. Little, Inc.",1912,,,,,,,92,201,210,9,203,204,212,9,,
10,,161,8,Sir Norman Lockyer,,,1904,1917,,,,92,211,238,27,213,214,240,27,,
10,,161,9,W. J. S. Lockyer,,,1904,1921,,,".25""",92,239,275,36,241,242,276,35,,
10,,161,10,H. C. Lord,,,1904,1916,,,".25""",92,276,320,44,277,278,321,44,,
10,,161,11,H. Lorentz,,,1909,1925,,,".25""",92,321,358,37,322,323,359,37,,
10,,161,12,T. P. Lukens,1905,,,,,,,92,359,375,16,360,361,376,16,,
10,,161,13,L: Miscellaneous,,,1904,1924,,,,92,376,494,118,377,378,495,118,,
10,,161,14,D. T. MacDougal,,,1906,1920,,,,92,495,527,32,496,497,528,32,,
10,,161,15,Alexander P. McAdie,,,1909,1920,,,".5""",92,528,563,35,529,530,564,35,,
10,,161,16,McCan Mechanical Works,,,1907,1910,,,".25""",92,564,599,35,565,566,600,35,,
10,,161,17,Machinists Supply Company,,,1909,1910,,,,92,600,615,15,601,602,616,15,,
10,,161,18,Richard C. McLaurin,,,1912,1913,,,,92,616,629,13,617,618,630,13,,
10,,161,19,John M. Manley,,,1912,1913,,,".5""",92,630,647,17,631,632,648,17,,
10,,161,20,Mantois,,,1916,1917,,,,92,648,655,7,649,650,656,7,,
10,,161,21,Mare Island Navy Yard,1922,,,,,,".5""",92,656,665,9,657,658,665,8,,
10,,162,1,Memoranda,1913,,,,,,,92,666,669,3,666,667,669,3,,
10,,162,2,Merck and Company,,,1906,1914,,,,92,670,703,33,670,671,703,33,,
10,,162,3,Paul W. Merrill,,,1914,1919,,,,92,704,726,22,704,705,726,22,,
10,,162,4,Ernest Merritt,,,1907,1919,,,,92,727,743,15,727,728,742,15,,
10,,162,5,John C. Merriam,,,1919,1925,,,"1.5""",93,20,271,251,21,22,270,249,,
10,,162,6,A. A. Michelson,,,1903,1922,,,"1.5""",93,272,509,237,271,272,505,234,,
10,,162,7,Dayton C. Miller,,,1920,1921,,,".5""",93,510,578,68,506,507,574,68,,
10,,162,8,John A. Miller,,,1917,1920,,,,93,579,600,21,575,576,596,21,,
10,,162,9,H. L. Miller,,,1905,1916,,,,93,601,613,12,597,598,609,12,,
10,,162,10,Newman Miller,,,1914,1917,,,".5""",93,614,680,66,610,611,676,66,,
10,,162,11,R. A. Millikan,1920,,,,,,,93,681,682,1,677,678,678,1,,
10,,162,12,“The Millionaire” calculating machine,,,1910,1911,,,,93,683,698,15,679,680,694,15,,
10,,162,13,S. A. Mitchell,,,1909,1920,,,"1""",93,699,827,128,695,696,822,127,,
10,,163,1,Walter M. Mitchell,,,1906,1912,,,,93,828,856,28,823,824,851,28,,
10,,163,2,George S. Monk,,,1913,1919,,,,93,857,896,39,852,853,891,39,,
10,,163,3,B. E. Moore,,,1907,1915,,,,93,897,912,15,892,893,906,14,,
10,,163,4,E. H. Moore,,,1911,1914,,,,93,913,918,5,907,908,912,5,,
10,,163,5,Morava Construction Company,,,1909,1916,,,".5""",93,919,1006,87,913,914,998,85,,
10,,163,6,F. R. Moulton,,,1909,1915,,,,93,1007,1017,10,999,1000,1009,10,,
10,,163,7,Morehouse’s Comot,,,1907,1908,,,,93,1018,1020,2,1010,1011,1012,2,,
10,,163,8,Mt. Wilson Auto Stage,1915,,,,,,,93,1021,1039,18,1013,1014,1030,17,,
10,,163,9,M: Miscellaneous,,,1903,1925,,,"1.5""",93,1040,1275,235,1031,1032,1266,235,,
10,,163,10,National Census of Research,,,,,,undated,,93,1276,1280,4,1267,1268,1271,4,,
10,,163,11,National City Bank,,,1909,1912,,,,93,1281,1289,8,1272,1273,1280,8,,
10,,163,12,National Optical Glass Company,,,1916,1917,,,,93,1290,1293,3,1281,1282,1284,3,,
10,,163,13,National Research Council,,,,,,undated,,93,1294,1299,5,1285,1286,1290,5,,
10,,163,14,E. F. Nichols,,,1905,1913,,,"1""",93,1300,1423,123,1291,1292,1408,117,,
10,,163,15,Seth B. Nicholson,,,1915,1917,,,,93,1424,1431,7,1409,1410,1416,7,,
10,,163,16,N: Miscellaneous,,,1905,1922,,,,93,1432,1484,52,1417,1418,1469,52,,
10,,163,17,Charles M. Olmsted,,,1905,1909,,,,93,1485,1509,24,1470,1471,1494,24,,
10,,163,18,Observatory,,,1919,1923,,,,93,1510,1527,16,1495,1496,1511,16,,
10,,163,19,Ordnance miscellaneous,,,1918,1919,,,"1.5""",94,20,274,254,21,22,273,252,,
10,,163,20,Purchase of optical building and lot from Ordance Department,,,1918,1919,,,".5""",94,275,324,49,274,275,322,48,,
10,,164,1,Ordnance Department,1918,,,,,,,94,325,350,25,323,324,348,25,,
10,,164,2,"Ordnance Department, Pasadena – Pittsburgh",1918,,,,,,".5""",94,351,484,133,349,350,482,133,,
10,,164,3,"Ordnance Department, St. Louis – Stockton",1918,,,,,,".5""",94,485,590,105,483,484,588,105,,
10,,164,4,"Ordnance Department, Washington, D. C.",1918,,,,,,"1""",94,591,773,182,589,590,770,181,,
10,,164,5,Ordnance Department,1918,,,,,,".5""",94,774,875,101,771,772,871,100,,
10,,164,6,O: Miscellaneous,,,1905,1918,,,".5""",94,876,907,31,872,873,902,30,,
10,,164,7,Pacific Coast Elevator Company,,,1907,1919,,,,94,908,921,13,903,904,916,13,,
10,,164,8,Pacific Coast Research Conference,,,1917,1918,,,,94,922,932,10,917,918,927,10,,
10,,164,9,Johann Palisa,,,1909,1911,,,,94,933,946,13,928,929,941,13,,
10,,164,10,J. A. Parkhurst,,,1905,1917,,,,94,947,978,31,942,943,973,31,,
10,,164,11,Parra Mantois and Cie,,,1909,1910,,,,94,979,1000,21,974,975,995,21,,
10,,164,12,Pasadena Hardware Company,1908,,,,,,,94,1001,1005,4,996,997,1000,4,,
10,,164,13,Pasadena and Mt. Wilson Toll Road Company,,,1905,1918,,,,94,1006,1044,38,1001,1002,1039,38,,
10,,164,14,F. G. Pease,,,1907,1923,,,".25""",94,1045,1106,60,1040,1041,1099,59,,
10,,164,15,C. D. Perrine,,,1908,1918,,,".25""",95,20,70,50,21,22,70,49,,
10,,164,16,A. Perot,,,1904,1911,,,,95,71,86,15,71,72,86,15,,
10,,164,17,J. E. Petavel,,,1906,1908,,,,95,87,103,16,87,88,103,16,,
10,,164,18,C. L. Petitdidier,,,1908,1917,,,".25""",95,104,132,28,104,105,132,28,,
10,,164,19,Edison Pettit,1920,,,,,,,95,133,146,13,133,134,145,12,,
10,,165,1,E. C. Pickering,,,1906,1920,,,"1""",95,147,359,212,146,147,358,212,,
10,,165,2,Gifford Pinchot,,,1905,1908,,,,95,360,379,19,359,360,378,19,,
10,,165,3,Count A. de la Baume Pluvinel,,,1907,1922,,,,95,380,427,47,379,380,428,49,,
10,,165,4,J. S. Plaskett,,,1906,1919,,,,95,428,683,255,429,430,683,254,,
10,,165,5,John M. Poor,1914,,,,,,,95,684,693,9,684,685,693,9,,
10,,165,6,"Publicity: Journal of Electricity, Robert Sibley",,,1917,1919,,,,95,694,707,13,694,695,708,14,,
10,,165,7,Publicity: Miscellaneous,,,1912,1921,,,,95,708,731,23,709,710,732,23,,
10,,165,8,"Publicity: New York Times, Los Angeles Times",,,1910,1921,,,,95,732,782,50,733,734,783,50,,
10,,165,9,Publicity: Popular Astronomy,,,1913,1919,,,,95,783,793,10,784,785,794,10,,
10,,165,10,Publicity: Popular Mechanics,,,1911,1917,,,,95,794,808,14,795,796,809,14,,
10,,165,11,Publicity: Popular Science Monthly,,,1915,1920,,,,95,809,831,22,810,811,837,27,,
10,,165,12,Publicity: Scientific American Monthly,,,1915,1921,,,,95,832,895,63,838,839,896,58,,
10,,165,13,Publicity: Westinghouse Bulletin,1920,,,,,,,95,896,898,2,897,898,899,2,,
10,,165,14,Luigi Puccianti,,,1908,1909,,,,95,899,907,8,900,901,907,7,,
10,,165,15,P: Miscellaneous,,,1905,1925,,,"1""",95,908,1043,135,908,909,1043,135,,
10,,165,16,Lord Rayleigh,1919,,,,,,,95,1044,1051,7,1044,1045,1051,7,,
10,,165,17,E. H. Rayner,,,1906,1907,,,,95,1052,1065,13,1052,1053,1065,13,,
10,,165,18,"Reservoir, Mt. Wilson",1921,,,,,,,95,1066,1074,8,1066,1067,1074,8,,
10,,165,19,J. S. Richard,,,1912,1913,,,,95,1075,1083,8,1075,1076,1083,8,,
10,,165,20,A. Ricco,,,1914,1920,,,"0.25""",95,1084,1120,35,1084,1085,1119,35,,
10,,166,1,G. W. Ritchey,,,1906,1920,,,".25""",96,20,114,94,21,22,115,94,,
10,,166,2,Rix Compressed Air and Drill Company,1908,,,,,,,96,115,128,13,116,117,129,13,,
10,,166,3,Louis Rodes,,,1918,1920,,,,96,129,157,28,130,131,158,28,,
10,,166,4,E. B. Rosa,1909,,,,,,,96,158,161,3,159,160,162,3,,
10,,166,5,Royal Astronomical Society,,,1911,1922,,,,96,162,171,9,163,164,172,9,,
10,,166,6,Henry Norris Russell,,,1910,1925,,,"1.5""",96,172,362,190,173,174,362,189,,
10,,166,7,R: Miscellaneous,,,1905,1920,,,,96,363,432,69,363,364,431,68,,
10,,166,8,R. Sadler,1911,,,,,,,96,433,485,52,432,433,485,53,,
10,,166,9,St. Gobain Plate Glass Company,1922,,,,,,,96,486,501,15,486,487,501,15,,
10,,166,10,"Salaries, study of question of",1919,,,,,,,96,502,514,12,502,503,514,12,,
10,,166,11,Roscoe F. Sanford,,,1916,1917,,,,96,515,540,25,515,516,540,25,,
10,,166,12,Santa Fe Railway Company,,,1906,1917,,,,96,541,557,16,541,542,556,15,,
10,,166,13,Frank Schlesinger,,,1905,1920,,,"1.5""",96,558,827,269,557,558,826,269,,
10,,166,14,Arthur Schuster,,,1912,1916,,,,96,828,855,27,827,828,855,28,,
10,,167,1,Peter Schwamb,,,1913,1916,,,"5""",,,,,,,,,Folder split between two reels,
10,,,,Peter Schwamb,1913,,,,,,,96,856,991,134,856,857,989,133,Folder split between two reels,
10,,,,Peter Schwamb,,,1914,1916,,,,97,20,636,616,21,22,635,614,Folder split between two reels,
10,,168,1,F. H. Seares,,,1909,1921,,,"1.25""",97,637,813,176,636,637,812,176,,
10,,168,2,"Science Museum, London",1918,,,,,,,97,814,820,6,813,814,819,6,,
10,,168,3,Seaboard Metal Works,,,1900,1910,,,,97,821,825,4,820,821,824,4,,
10,,168,4,M. A. Seed Dry Plate,,,1905,1910,,,".25""",97,826,884,58,825,826,882,57,,
10,,168,5,H. A. Seller,,,1912,1913,,,,97,885,908,23,883,884,906,23,,
10,,168,6,Harlow Shapley,,,1912,1920,,,".25""",97,909,985,76,907,908,981,74,,
10,,168,7,Seward A. Simmons,,,1904,1909,,,".5""",97,986,1077,91,982,983,1072,90,,
10,,168,8,Albert Smith,,,1910,1913,,,,97,1078,1101,23,1073,1074,1096,23,,
10,,168,9,Smithsonian Institution,,,1904,1916,,,"1""",97,1102,1197,94,1097,1098,1191,94,,
10,,168,10,Societe d’Astronomie d’Anvers,,,1921,1922,,,,98,20,32,12,21,22,32,11,,
10,,168,11,Southern California Edison Company,,,1911,1917,,,,98,33,52,19,33,34,52,19,,
10,,168,12,Southern California Railway Company,,,1905,1912,,,".25""",98,53,90,37,53,54,90,37,,
10,,168,13,Spencer Lens Company,1920,,,,,,,98,91,97,6,91,92,97,6,,
10,,168,14,William R. Staats Company,,,1905,1926,,,"1""",98,98,247,149,98,99,248,150,,
10,,168,15,Joel Stebbins,,,1918,1920,,,,98,248,271,23,249,250,271,22,,
10,,169,1,G. E. Stechert and Company,,,1905,1912,,,,98,272,326,54,272,273,327,55,,
10,,169,2,Carl Stormer,,,1912,1924,,,,98,327,469,142,328,329,470,142,,
10,,169,3,"L'Observatoire, Strasbourg",1921,,,,,,,98,470,475,5,471,472,476,5,,
10,,169,4,S. W. Stratton,,,1905,1920,,,"2""",98,476,725,249,477,478,725,248,,
10,,169,5,Gustaf Strombert,,,1915,1919,,,,98,726,741,15,726,727,741,15,,
10,,169,6,Paul Stroobant,,,1905,1922,,,".25""",98,742,775,33,742,743,774,32,,
10,,169,7,S: Miscellaneous,,,1904,1920,,,"1""",98,776,933,157,775,776,932,157,,
10,,169,8,Toshio Takamine,1921,,,,,,,98,934,938,4,933,934,937,4,,
10,,169,9,Taylor-Hobson Company,,,1909,1913,,,".25""",98,939,975,36,938,939,974,36,,
10,,169,10,Taxes,,,1905,1907,,,,98,976,983,7,975,976,982,7,,
10,,169,11,J. Miery Teran,,,1907,1908,,,,98,984,992,8,983,984,991,8,,
10,,169,12,Thompson-Starrett Company,1909,,,,,,,98,993,1004,11,992,993,1003,11,,
10,,169,13,Elihu Thomson,,,1907,1923,,,,98,1005,1033,28,1004,1005,1032,28,,
10,,170,1,Tiffany and Company,,,1913,1923,,,".25""",99,20,56,36,122,123,158,36,,
10,,170,2,Otto Toepfer und Sohn,,,1905,1922,,,".5""",99,57,143,86,159,160,235,76,10 pages or so missing from scan,
10,,170,3,O. H. Truman,,,1915,1919,,,,99,144,169,25,,,,,Missing from scan,
10,,170,4,H. H. Turner,,,1913,1921,,,,99,170,215,45,,,,,Missing from scan,
10,,170,5,T: Miscellaneous,,,1905,1920,,,"1""",99,216,331,115,,236,333,98,20 pages or so missing from scan,
10,,170,6,U. S. Coast and Geodetic Survey,,,1904,1919,,,"1""",99,332,415,83,334,335,417,83,,
10,,170,7,U. S. Geological Survey,,,1919,1920,,,,99,416,430,14,418,419,432,14,,
